	taxid_a	taxid_b	protein_a	protein_b	int_type	d_method	pubmedid	source_db	conf_score	id	ipr_a	ipr_b	go_a	go_b	a_remapped_from	b_remapped_from
575	177416	9606	Q5NEX4	Q9Y2G2	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NEX4Q9Y2G2two hybrid pooling approach	['IPR001100', 'IPR004099', 'IPR006258', 'IPR012999', 'IPR016156', 'IPR023753', 'IPR036188']	['IPR001315', 'IPR011029', 'IPR025307']	['GO:0004148', 'GO:0005623', 'GO:0009055', 'GO:0016491', 'GO:0016668', 'GO:0022900', 'GO:0045454', 'GO:0050660', 'GO:0055114']	['GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005829', 'GO:0006915', 'GO:0006919', 'GO:0008656', 'GO:0010804', 'GO:0031665', 'GO:0032088', 'GO:0032089', 'GO:0042803', 'GO:0042981', 'GO:0043124', 'GO:0043234', 'GO:0043280', 'GO:0050700', 'GO:0050713', 'GO:0050718', 'GO:0072559', 'GO:0097340']		
576	177416	9606	Q5NGF9	Q14444	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q14444Q5NGF9two hybrid pooling approach	['IPR003395', 'IPR004604', 'IPR027417']	['IPR022070', 'IPR028816']	['GO:0005524', 'GO:0006281', 'GO:0006310', 'GO:0006974']	['GO:0000932', 'GO:0003723', 'GO:0005515', 'GO:0005737', 'GO:0005829', 'GO:0005887', 'GO:0010494', 'GO:0016020', 'GO:0017148', 'GO:0030154', 'GO:0030425', 'GO:0042995', 'GO:0050775', 'GO:0061003']		
577	177416	9606	Q5NFV6	Q5VYM1	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NFV6Q5VYM1two hybrid pooling approach	['IPR000943', 'IPR007627', 'IPR007630', 'IPR012759', 'IPR013324', 'IPR013325', 'IPR014284', 'IPR036388']	['IPR026677']	['GO:0001123', 'GO:0003677', 'GO:0003700', 'GO:0005737', 'GO:0006351', 'GO:0006352', 'GO:0006355', 'GO:0006950', 'GO:0008270', 'GO:0009408', 'GO:0010468', 'GO:0016740', 'GO:0016779', 'GO:0016987']			Q5VYM1
578	177416	9606	Q5NFY5	Q7Z3D6	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NFY5Q7Z3D6two hybrid pooling approach		['IPR009906', 'IPR017135', 'IPR025504']		['GO:0003674', 'GO:0005515', 'GO:0005575', 'GO:0005739', 'GO:0005759', 'GO:0006536', 'GO:0008150', 'GO:0016829', 'GO:0047820']	Q5NFY5	
579	177416	9606	Q5NFY4	P02452	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P02452Q5NFY4two hybrid pooling approach		['IPR000885', 'IPR001007', 'IPR008160', 'IPR014716', 'IPR016133']		['GO:0001501', 'GO:0001503', 'GO:0001568', 'GO:0001649', 'GO:0001957', 'GO:0001958', 'GO:0002020', 'GO:0005201', 'GO:0005515', 'GO:0005576', 'GO:0005578', 'GO:0005581', 'GO:0005584', 'GO:0005615', 'GO:0005737', 'GO:0005783', 'GO:0005788', 'GO:0005794', 'GO:0007584', 'GO:0007596', 'GO:0007601', 'GO:0007605', 'GO:0009612', 'GO:0010718', 'GO:0010812', 'GO:0015031', 'GO:0030141', 'GO:0030168', 'GO:0030198', 'GO:0030199', 'GO:0030335', 'GO:0030574', 'GO:0031012', 'GO:0031667', 'GO:0031960', 'GO:0032355', 'GO:0032964', 'GO:0034504', 'GO:0034505', 'GO:0038063', 'GO:0042060', 'GO:0042493', 'GO:0042542', 'GO:0042802', 'GO:0043434', 'GO:0043588', 'GO:0043589', 'GO:0044344', 'GO:0044691', 'GO:0045893', 'GO:0046872', 'GO:0048407', 'GO:0048545', 'GO:0048705', 'GO:0048706', 'GO:0050776', 'GO:0050900', 'GO:0051591', 'GO:0055093', 'GO:0060325', 'GO:0060346', 'GO:0060351', 'GO:0070208', 'GO:0071230', 'GO:0071260', 'GO:0071300', 'GO:0071306', 'GO:0071356', 'GO:0071364', 'GO:0071560', 'GO:0090263', 'GO:1902617', 'GO:1902618']	Q5NFY4	
580	177416	9606	Q5NGF1	A5YKK6	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500A5YKK6Q5NGF1two hybrid pooling approach	['IPR000115', 'IPR011054', 'IPR011761', 'IPR013815', 'IPR016185', 'IPR018236', 'IPR020559', 'IPR020560', 'IPR020561', 'IPR020562', 'IPR028923', 'IPR037123']	['IPR007196', 'IPR011989', 'IPR024557', 'IPR032191', 'IPR032193', 'IPR032194']	['GO:0000166', 'GO:0003824', 'GO:0004637', 'GO:0004639', 'GO:0005524', 'GO:0006164', 'GO:0006189', 'GO:0009113', 'GO:0016874', 'GO:0046872']	['GO:0000122', 'GO:0000289', 'GO:0000932', 'GO:0003723', 'GO:0005515', 'GO:0005615', 'GO:0005634', 'GO:0005737', 'GO:0005778', 'GO:0005829', 'GO:0006351', 'GO:0006355', 'GO:0006417', 'GO:0006977', 'GO:0007275', 'GO:0010606', 'GO:0016020', 'GO:0017148', 'GO:0019904', 'GO:0030014', 'GO:0030015', 'GO:0030331', 'GO:0031047', 'GO:0032947', 'GO:0033147', 'GO:0035195', 'GO:0042974', 'GO:0048387', 'GO:0060213', 'GO:0061014', 'GO:0070016', 'GO:0090503', 'GO:1900153', 'GO:2000036', 'GO:0004535']		
581	177416	9606	Q5NHY6	P08123	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P08123Q5NHY6two hybrid pooling approach	['IPR000924', 'IPR001412', 'IPR004527', 'IPR008925', 'IPR014729', 'IPR020058', 'IPR020061', 'IPR020751', 'IPR020752', 'IPR033910']	['IPR000885', 'IPR008160', 'IPR014716', 'IPR016133']	['GO:0000049', 'GO:0000166', 'GO:0004812', 'GO:0004818', 'GO:0005524', 'GO:0005737', 'GO:0006412', 'GO:0006418', 'GO:0006424', 'GO:0008270', 'GO:0016874', 'GO:0043039', 'GO:0046872']	['GO:0001501', 'GO:0001568', 'GO:0002020', 'GO:0005201', 'GO:0005515', 'GO:0005576', 'GO:0005578', 'GO:0005581', 'GO:0005584', 'GO:0005615', 'GO:0005783', 'GO:0005788', 'GO:0007179', 'GO:0007266', 'GO:0007596', 'GO:0008217', 'GO:0030168', 'GO:0030198', 'GO:0030199', 'GO:0030574', 'GO:0030674', 'GO:0031012', 'GO:0042476', 'GO:0042802', 'GO:0043589', 'GO:0046332', 'GO:0046872', 'GO:0048407', 'GO:0050776', 'GO:0050900', 'GO:0070062', 'GO:0070208', 'GO:0071230']		
582	177416	9606	Q5NF50	O75503	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O75503Q5NF50two hybrid pooling approach	['IPR006697', 'IPR011335', 'IPR027417']	['IPR026138']	['GO:0000166', 'GO:0000724', 'GO:0003677', 'GO:0004003', 'GO:0004386', 'GO:0004518', 'GO:0004527', 'GO:0005524', 'GO:0006281', 'GO:0006974', 'GO:0008854', 'GO:0009338', 'GO:0016787', 'GO:0032508', 'GO:0090305']	['GO:0005515', 'GO:0005537', 'GO:0005764', 'GO:0005765', 'GO:0005783', 'GO:0005794', 'GO:0005829', 'GO:0006465', 'GO:0007042', 'GO:0007420', 'GO:0016020', 'GO:0016021', 'GO:0022008', 'GO:0030163', 'GO:0042147', 'GO:0042551', 'GO:0048471', 'GO:0070062', 'GO:0070085', 'GO:1904426']		
583	177416	9606	Q5NI40	P51790	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P51790Q5NI40two hybrid pooling approach	['IPR000121', 'IPR002192', 'IPR008279', 'IPR010121', 'IPR013815', 'IPR015813', 'IPR018274', 'IPR023151', 'IPR036637']	['IPR000644', 'IPR001807', 'IPR002245', 'IPR014743']	['GO:0003824', 'GO:0005524', 'GO:0006090', 'GO:0016301', 'GO:0016310', 'GO:0016740', 'GO:0016772', 'GO:0046872', 'GO:0050242']	['GO:0000139', 'GO:0000166', 'GO:0005216', 'GO:0005247', 'GO:0005254', 'GO:0005515', 'GO:0005524', 'GO:0005768', 'GO:0005769', 'GO:0005770', 'GO:0005794', 'GO:0005886', 'GO:0005887', 'GO:0006810', 'GO:0006811', 'GO:0006821', 'GO:0006885', 'GO:0008021', 'GO:0009897', 'GO:0009986', 'GO:0012506', 'GO:0015297', 'GO:0016020', 'GO:0016021', 'GO:0030141', 'GO:0030165', 'GO:0030658', 'GO:0031410', 'GO:0031901', 'GO:0031902', 'GO:0042581', 'GO:0042803', 'GO:0045335', 'GO:0045794', 'GO:0046982', 'GO:0048388', 'GO:0055085', 'GO:0072320', 'GO:1902476']		
584	177416	9606	Q5NEC0	Q8NDC0	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NEC0Q8NDC0two hybrid pooling approach	['IPR010073', 'IPR010918', 'IPR017926', 'IPR029062', 'IPR036604', 'IPR036676', 'IPR036921']	['IPR031653']	['GO:0000166', 'GO:0004642', 'GO:0005524', 'GO:0005737', 'GO:0006164', 'GO:0006189', 'GO:0006541', 'GO:0016874', 'GO:0046872']	['GO:0005515']		
585	177416	9606	Q5NFJ3	Q14CX7	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q14CX7Q5NFJ3two hybrid pooling approach	['IPR001085', 'IPR015421', 'IPR015422', 'IPR015424', 'IPR019798']	['IPR011990', 'IPR013026', 'IPR019183']	['GO:0003824', 'GO:0004372', 'GO:0005737', 'GO:0006545', 'GO:0006730', 'GO:0008652', 'GO:0016740', 'GO:0019264', 'GO:0030170', 'GO:0035999']	['GO:0005737', 'GO:0005794', 'GO:0005829', 'GO:0017196', 'GO:0031416', 'GO:0004596']		
586	177416	9606	Q5NF31	Q9HCM1	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NF31Q9HCM1two hybrid pooling approach	['IPR006027', 'IPR011605', 'IPR035926']	['IPR027866']	['GO:0003723', 'GO:0006351', 'GO:0006353', 'GO:0006355', 'GO:0031564']			Q9HCM1
587	177416	9606	Q5NHY8	Q8N1N0	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NHY8Q8N1N0two hybrid pooling approach	['IPR000086', 'IPR015797', 'IPR020084', 'IPR020476']	['IPR001304', 'IPR016186', 'IPR016187', 'IPR033989']	['GO:0016787']	['GO:0006897', 'GO:0016020', 'GO:0016021', 'GO:0030246']		
588	177416	9606	Q5NFP9	Q14CX7	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q14CX7Q5NFP9two hybrid pooling approach	['IPR000640', 'IPR000795', 'IPR004161', 'IPR005225', 'IPR006298', 'IPR009000', 'IPR027417', 'IPR031157', 'IPR035647', 'IPR035651']	['IPR011990', 'IPR013026', 'IPR019183']	['GO:0003746', 'GO:0003924', 'GO:0005525', 'GO:0006414']	['GO:0005737', 'GO:0005794', 'GO:0005829', 'GO:0017196', 'GO:0031416', 'GO:0004596']		
589	177416	9606	Q5NHN7	O75122	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O75122Q5NHN7two hybrid pooling approach	['IPR015421', 'IPR015422', 'IPR015424', 'IPR020581']	['IPR011989', 'IPR016024', 'IPR024395', 'IPR034085']	['GO:0003824', 'GO:0004375', 'GO:0006546', 'GO:0016491', 'GO:0055114']	['GO:0000226', 'GO:0000775', 'GO:0000776', 'GO:0000777', 'GO:0002162', 'GO:0005515', 'GO:0005694', 'GO:0005737', 'GO:0005794', 'GO:0005802', 'GO:0005815', 'GO:0005819', 'GO:0005828', 'GO:0005829', 'GO:0005856', 'GO:0005874', 'GO:0005881', 'GO:0005886', 'GO:0005938', 'GO:0006903', 'GO:0007020', 'GO:0007026', 'GO:0007030', 'GO:0007049', 'GO:0007052', 'GO:0007062', 'GO:0007163', 'GO:0008017', 'GO:0010458', 'GO:0010470', 'GO:0010634', 'GO:0010717', 'GO:0016020', 'GO:0030516', 'GO:0031023', 'GO:0031110', 'GO:0031113', 'GO:0031252', 'GO:0032587', 'GO:0032886', 'GO:0032956', 'GO:0034453', 'GO:0035791', 'GO:0042995', 'GO:0044295', 'GO:0045180', 'GO:0045921', 'GO:0051010', 'GO:0051015', 'GO:0051301', 'GO:0051497', 'GO:0051895', 'GO:0072659', 'GO:0090091', 'GO:1903690', 'GO:1903754', 'GO:1904261', 'GO:1990782', 'GO:0005925', 'GO:0072686']		
590	177416	9606	Q5NHZ0	Q14008	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q14008Q5NHZ0two hybrid pooling approach	['IPR000262', 'IPR008259', 'IPR012133', 'IPR013785', 'IPR037396']	['IPR008942', 'IPR011989', 'IPR016024', 'IPR021133', 'IPR024395', 'IPR034085']	['GO:0003824', 'GO:0004460', 'GO:0010181', 'GO:0016491', 'GO:0055114']	['GO:0000086', 'GO:0000775', 'GO:0000776', 'GO:0000777', 'GO:0000922', 'GO:0005515', 'GO:0005694', 'GO:0005730', 'GO:0005737', 'GO:0005813', 'GO:0005815', 'GO:0005819', 'GO:0005829', 'GO:0005856', 'GO:0005886', 'GO:0007019', 'GO:0007049', 'GO:0007051', 'GO:0007062', 'GO:0007098', 'GO:0010389', 'GO:0016020', 'GO:0030951', 'GO:0043234', 'GO:0045296', 'GO:0046785', 'GO:0050658', 'GO:0051010', 'GO:0051298', 'GO:0051301', 'GO:0097711', 'GO:0000930', 'GO:0015630', 'GO:0035371']		
591	177416	9606	Q5NEB0	Q96FZ5	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NEB0Q96FZ5two hybrid pooling approach	['IPR006073', 'IPR006074', 'IPR006169', 'IPR014100', 'IPR027417', 'IPR031167', 'IPR035101', 'IPR036726']	['IPR008253']	['GO:0000166', 'GO:0000287', 'GO:0003924', 'GO:0005525', 'GO:0005737', 'GO:0016787', 'GO:0046872']	['GO:0002337', 'GO:0005125', 'GO:0005615', 'GO:0006935', 'GO:0010469', 'GO:0016020', 'GO:0016021']		
592	177416	9606	Q5NI90	Q6IPW1	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NI90Q6IPW1two hybrid pooling approach	['IPR000352', 'IPR004374', 'IPR005139']	['IPR031487']	['GO:0003747', 'GO:0005737', 'GO:0006412', 'GO:0006415', 'GO:0016149']			Q6IPW1
593	177416	9606	Q5NEB0	Q9NX76	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NEB0Q9NX76two hybrid pooling approach	['IPR006073', 'IPR006074', 'IPR006169', 'IPR014100', 'IPR027417', 'IPR031167', 'IPR035101', 'IPR036726']	['IPR008253']	['GO:0000166', 'GO:0000287', 'GO:0003924', 'GO:0005525', 'GO:0005737', 'GO:0016787', 'GO:0046872']	['GO:0005125', 'GO:0005615', 'GO:0005886', 'GO:0006935', 'GO:0010469', 'GO:0016020', 'GO:0016021', 'GO:0035577', 'GO:0035579', 'GO:0043312', 'GO:0070062']		
594	177416	9606	Q5NI33	Q9H330	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NI33Q9H330two hybrid pooling approach	['IPR012340', 'IPR036388']	['IPR002549']	['GO:0016787']	['GO:0003674', 'GO:0008150', 'GO:0016020', 'GO:0016021']		
595	177416	9606	Q5NEC2	P02461	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P02461Q5NEC2two hybrid pooling approach		['IPR000885', 'IPR001007', 'IPR008160', 'IPR014716', 'IPR016133']		['GO:0001501', 'GO:0001568', 'GO:0002020', 'GO:0005178', 'GO:0005201', 'GO:0005515', 'GO:0005576', 'GO:0005578', 'GO:0005581', 'GO:0005586', 'GO:0005615', 'GO:0005788', 'GO:0007160', 'GO:0007179', 'GO:0007229', 'GO:0007507', 'GO:0007568', 'GO:0009314', 'GO:0009612', 'GO:0018149', 'GO:0021987', 'GO:0030168', 'GO:0030198', 'GO:0030199', 'GO:0030574', 'GO:0031012', 'GO:0034097', 'GO:0035025', 'GO:0042060', 'GO:0043588', 'GO:0046332', 'GO:0046872', 'GO:0048407', 'GO:0048565', 'GO:0050776', 'GO:0050777', 'GO:0060414', 'GO:0071230', 'GO:0097435', 'GO:2001223']	Q5NEC2	
596	177416	9606	Q5NII1	P02462	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P02462Q5NII1two hybrid pooling approach	['IPR000573', 'IPR001030', 'IPR006249', 'IPR015928', 'IPR015931', 'IPR015932', 'IPR018136', 'IPR036008']	['IPR001442', 'IPR008160', 'IPR016133', 'IPR016187', 'IPR036954']	['GO:0003994', 'GO:0008152', 'GO:0016829', 'GO:0051536', 'GO:0051539']	['GO:0001525', 'GO:0001569', 'GO:0005201', 'GO:0005515', 'GO:0005576', 'GO:0005578', 'GO:0005581', 'GO:0005587', 'GO:0005604', 'GO:0005615', 'GO:0005788', 'GO:0007420', 'GO:0007528', 'GO:0030023', 'GO:0030198', 'GO:0030574', 'GO:0030855', 'GO:0031012', 'GO:0038063', 'GO:0048407', 'GO:0048514', 'GO:0061304', 'GO:0061333', 'GO:0071230', 'GO:0071711']		
597	177416	9606	Q5NFA1	P02461	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P02461Q5NFA1two hybrid pooling approach	['IPR002645', 'IPR011547', 'IPR036513']	['IPR000885', 'IPR001007', 'IPR008160', 'IPR014716', 'IPR016133']	['GO:0008272', 'GO:0015116', 'GO:0016021', 'GO:1902358']	['GO:0001501', 'GO:0001568', 'GO:0002020', 'GO:0005178', 'GO:0005201', 'GO:0005515', 'GO:0005576', 'GO:0005578', 'GO:0005581', 'GO:0005586', 'GO:0005615', 'GO:0005788', 'GO:0007160', 'GO:0007179', 'GO:0007229', 'GO:0007507', 'GO:0007568', 'GO:0009314', 'GO:0009612', 'GO:0018149', 'GO:0021987', 'GO:0030168', 'GO:0030198', 'GO:0030199', 'GO:0030574', 'GO:0031012', 'GO:0034097', 'GO:0035025', 'GO:0042060', 'GO:0043588', 'GO:0046332', 'GO:0046872', 'GO:0048407', 'GO:0048565', 'GO:0050776', 'GO:0050777', 'GO:0060414', 'GO:0071230', 'GO:0097435', 'GO:2001223']		
598	177416	9606	Q5NGF9	Q9UP83	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NGF9Q9UP83two hybrid pooling approach	['IPR003395', 'IPR004604', 'IPR027417']	['IPR019465']	['GO:0005524', 'GO:0006281', 'GO:0006310', 'GO:0006974']	['GO:0000139', 'GO:0003674', 'GO:0005515', 'GO:0005654', 'GO:0005737', 'GO:0005794', 'GO:0005829', 'GO:0006888', 'GO:0006891', 'GO:0015031', 'GO:0016020', 'GO:0017119', 'GO:0032588']		
599	177416	9606	Q5NGR3	P04632	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P04632Q5NGR3two hybrid pooling approach	['IPR000185', 'IPR004027', 'IPR011115', 'IPR011116', 'IPR011130', 'IPR014018', 'IPR020937', 'IPR027417', 'IPR036266', 'IPR036670']	['IPR002048', 'IPR011992', 'IPR018247', 'IPR029642']	['GO:0000166', 'GO:0005524', 'GO:0005737', 'GO:0005886', 'GO:0006605', 'GO:0006886', 'GO:0015031', 'GO:0016020', 'GO:0017038', 'GO:0046872']	['GO:0004175', 'GO:0004198', 'GO:0005509', 'GO:0005515', 'GO:0005737', 'GO:0005829', 'GO:0005886', 'GO:0006508', 'GO:0008284', 'GO:0016020', 'GO:0016241', 'GO:0022617', 'GO:0046872', 'GO:0070062', 'GO:0070268']		
600	177416	9606	Q5NE83	Q86VX2	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NE83Q86VX2two hybrid pooling approach	['IPR001223', 'IPR017853']	['IPR017920', 'IPR037358']	['GO:0004568', 'GO:0005975', 'GO:0008152', 'GO:0016787', 'GO:0016798']	['GO:0005515', 'GO:0006351', 'GO:0006355', 'GO:0031410', 'GO:0032088', 'GO:0033209', 'GO:0043231', 'GO:0045892', 'GO:0051059', 'GO:0070062']		
601	177416	9606	Q5NID9	P31146	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P31146Q5NID9two hybrid pooling approach	['IPR000795', 'IPR004160', 'IPR004161', 'IPR004541', 'IPR005225', 'IPR009000', 'IPR009001', 'IPR027417', 'IPR031157', 'IPR033720']	['IPR001680', 'IPR011042', 'IPR015048', 'IPR015049', 'IPR015505', 'IPR015943', 'IPR017986', 'IPR019775', 'IPR029508', 'IPR036322']	['GO:0000166', 'GO:0003746', 'GO:0003924', 'GO:0005525', 'GO:0005622', 'GO:0005737', 'GO:0006412', 'GO:0006414']	['GO:0001772', 'GO:0001845', 'GO:0001891', 'GO:0003723', 'GO:0003779', 'GO:0003785', 'GO:0005515', 'GO:0005737', 'GO:0005769', 'GO:0005829', 'GO:0005856', 'GO:0005884', 'GO:0005886', 'GO:0005911', 'GO:0005938', 'GO:0006816', 'GO:0006909', 'GO:0006928', 'GO:0007015', 'GO:0008022', 'GO:0008064', 'GO:0008092', 'GO:0008360', 'GO:0015629', 'GO:0016020', 'GO:0016477', 'GO:0030027', 'GO:0030036', 'GO:0030335', 'GO:0030424', 'GO:0030595', 'GO:0030670', 'GO:0030833', 'GO:0030864', 'GO:0031252', 'GO:0031339', 'GO:0031410', 'GO:0031589', 'GO:0032036', 'GO:0032796', 'GO:0032956', 'GO:0034097', 'GO:0038180', 'GO:0042102', 'GO:0042802', 'GO:0042803', 'GO:0043029', 'GO:0043234', 'GO:0043320', 'GO:0043524', 'GO:0043548', 'GO:0045087', 'GO:0045335', 'GO:0048873', 'GO:0050870', 'GO:0050918', 'GO:0051015', 'GO:0051126', 'GO:0051279', 'GO:0061502', 'GO:0070062', 'GO:0071353', 'GO:0001771', 'GO:0005634']		
602	177416	9606	Q5NID9	Q9H0I2	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NID9Q9H0I2two hybrid pooling approach	['IPR000795', 'IPR004160', 'IPR004161', 'IPR004541', 'IPR005225', 'IPR009000', 'IPR009001', 'IPR027417', 'IPR031157', 'IPR033720']	['IPR027012', 'IPR027710']	['GO:0000166', 'GO:0003746', 'GO:0003924', 'GO:0005525', 'GO:0005622', 'GO:0005737', 'GO:0006412', 'GO:0006414']	['GO:0005515', 'GO:0005881', 'GO:0015630']		
603	177416	9606	Q5NFM0	P35606	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P35606Q5NFM0two hybrid pooling approach	['IPR000150', 'IPR006379', 'IPR023214', 'IPR036412']	['IPR001680', 'IPR006692', 'IPR015943', 'IPR016453', 'IPR017986', 'IPR020472', 'IPR036322']	['GO:0016787']	['GO:0000139', 'GO:0005198', 'GO:0005515', 'GO:0005737', 'GO:0005789', 'GO:0005794', 'GO:0005829', 'GO:0006886', 'GO:0006888', 'GO:0006890', 'GO:0006891', 'GO:0015031', 'GO:0016020', 'GO:0016192', 'GO:0030117', 'GO:0030126', 'GO:0030133', 'GO:0030663', 'GO:0031410', 'GO:1901998']		
604	177416	9606	Q5NIE3	P31146	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P31146Q5NIE3two hybrid pooling approach	['IPR000447', 'IPR006076', 'IPR031656', 'IPR036188']	['IPR001680', 'IPR011042', 'IPR015048', 'IPR015049', 'IPR015505', 'IPR015943', 'IPR017986', 'IPR019775', 'IPR029508', 'IPR036322']	['GO:0004368', 'GO:0006072', 'GO:0009331', 'GO:0016491', 'GO:0055114']	['GO:0001772', 'GO:0001845', 'GO:0001891', 'GO:0003723', 'GO:0003779', 'GO:0003785', 'GO:0005515', 'GO:0005737', 'GO:0005769', 'GO:0005829', 'GO:0005856', 'GO:0005884', 'GO:0005886', 'GO:0005911', 'GO:0005938', 'GO:0006816', 'GO:0006909', 'GO:0006928', 'GO:0007015', 'GO:0008022', 'GO:0008064', 'GO:0008092', 'GO:0008360', 'GO:0015629', 'GO:0016020', 'GO:0016477', 'GO:0030027', 'GO:0030036', 'GO:0030335', 'GO:0030424', 'GO:0030595', 'GO:0030670', 'GO:0030833', 'GO:0030864', 'GO:0031252', 'GO:0031339', 'GO:0031410', 'GO:0031589', 'GO:0032036', 'GO:0032796', 'GO:0032956', 'GO:0034097', 'GO:0038180', 'GO:0042102', 'GO:0042802', 'GO:0042803', 'GO:0043029', 'GO:0043234', 'GO:0043320', 'GO:0043524', 'GO:0043548', 'GO:0045087', 'GO:0045335', 'GO:0048873', 'GO:0050870', 'GO:0050918', 'GO:0051015', 'GO:0051126', 'GO:0051279', 'GO:0061502', 'GO:0070062', 'GO:0071353', 'GO:0001771', 'GO:0005634']		
605	177416	9606	Q5NEW4	Q96CD2	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NEW4Q96CD2two hybrid pooling approach		['IPR003382', 'IPR036551']		['GO:0003824', 'GO:0004633', 'GO:0005515', 'GO:0005829', 'GO:0009108', 'GO:0015937', 'GO:0016829', 'GO:0016831', 'GO:0042802']	Q5NEW4	
606	177416	9606	Q5NEY1	Q96JB2	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NEY1Q96JB2two hybrid pooling approach	['IPR001937', 'IPR005849', 'IPR005850', 'IPR019779', 'IPR036265']	['IPR007265']	['GO:0005975', 'GO:0006012', 'GO:0008108', 'GO:0008270', 'GO:0016740', 'GO:0016779', 'GO:0033499', 'GO:0046872']	['GO:0000139', 'GO:0005515', 'GO:0005794', 'GO:0005801', 'GO:0005829', 'GO:0005886', 'GO:0006486', 'GO:0006886', 'GO:0006888', 'GO:0006890', 'GO:0006891', 'GO:0007030', 'GO:0008565', 'GO:0015031', 'GO:0016020', 'GO:0017119', 'GO:0032580', 'GO:0032588', 'GO:0033365', 'GO:0050821']		
607	177416	9606	Q5NIP6	P08572	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P08572Q5NIP6two hybrid pooling approach	['IPR000120', 'IPR004412', 'IPR020556', 'IPR023631', 'IPR036928']	['IPR001442', 'IPR008160', 'IPR016133', 'IPR016187', 'IPR036954']	['GO:0000166', 'GO:0004040', 'GO:0005524', 'GO:0006412', 'GO:0016874', 'GO:0030956', 'GO:0050567']	['GO:0001525', 'GO:0005201', 'GO:0005515', 'GO:0005576', 'GO:0005578', 'GO:0005581', 'GO:0005587', 'GO:0005604', 'GO:0005615', 'GO:0005788', 'GO:0006351', 'GO:0007568', 'GO:0014823', 'GO:0016525', 'GO:0030198', 'GO:0030574', 'GO:0031012', 'GO:0035987', 'GO:0038063', 'GO:0070062', 'GO:0071560']		
608	177416	9606	Q5NFN3	Q96MW5	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5NFN3Q96MW5two hybrid pooling approach	['IPR012337', 'IPR013520', 'IPR013620', 'IPR023607', 'IPR034747', 'IPR034748', 'IPR036397']	['IPR007255', 'IPR016159', 'IPR016632']	['GO:0003676', 'GO:0004518', 'GO:0004527', 'GO:0004529', 'GO:0006281', 'GO:0006974', 'GO:0008852', 'GO:0016787', 'GO:0046872', 'GO:0090305']	['GO:0000139', 'GO:0005515', 'GO:0005794', 'GO:0006888', 'GO:0006891', 'GO:0015031', 'GO:0016020', 'GO:0017119', 'GO:0032588']		
