	taxid_a	taxid_b	protein_a	protein_b	int_type	d_method	pubmedid	source_db	conf_score	id	ipr_a	ipr_b	go_a	go_b	a_remapped_from	b_remapped_from
2354	632	9606	Q7ARD3	P53990	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P53990Q7ARD3two hybrid pooling approach		['IPR005061']	['GO:0004527', 'GO:0005524', 'GO:0090305']	['GO:0000910', 'GO:0005515', 'GO:0005576', 'GO:0005634', 'GO:0005635', 'GO:0005737', 'GO:0005793', 'GO:0005813', 'GO:0005815', 'GO:0005829', 'GO:0005856', 'GO:0007049', 'GO:0008104', 'GO:0009838', 'GO:0015031', 'GO:0019076', 'GO:0019904', 'GO:0030496', 'GO:0031410', 'GO:0032403', 'GO:0035578', 'GO:0036258', 'GO:0042802', 'GO:0043231', 'GO:0043312', 'GO:0045184', 'GO:0045296', 'GO:0045862', 'GO:0046745', 'GO:0048672', 'GO:0051301', 'GO:0070062', 'GO:0090541', 'GO:0090543', 'GO:1904903', 'GO:0000785']	Q7ARD3	
2355	632	9606	Q8CZY2	Q92617	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q8CZY2Q92617two hybrid pooling approach	['IPR006697', 'IPR011335', 'IPR027417']	['IPR009443']	['GO:0000166', 'GO:0000724', 'GO:0003677', 'GO:0004003', 'GO:0004386', 'GO:0004518', 'GO:0004519', 'GO:0004527', 'GO:0005524', 'GO:0006281', 'GO:0006974', 'GO:0008854', 'GO:0009338', 'GO:0016787', 'GO:0032508', 'GO:0090305']	['GO:0003674', 'GO:0005575', 'GO:0005654', 'GO:0008150', 'GO:0016020', 'GO:0016021']		
2356	632	9606	Q7CHU1	Q92537	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q7CHU1Q92537two hybrid pooling approach	['IPR010384', 'IPR024079']	['IPR000436', 'IPR035976']	['GO:0005737', 'GO:0006508', 'GO:0008237']	['GO:0003674', 'GO:0005515', 'GO:0005575', 'GO:0006974', 'GO:0008219', 'GO:0016020', 'GO:0016021']		
2357	632	9606	Q7CKD3	Q6AI39	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q6AI39Q7CKD3two hybrid pooling approach	['IPR001478', 'IPR001940', 'IPR009003', 'IPR011782', 'IPR036034']	['IPR015671']	['GO:0004252', 'GO:0006508', 'GO:0008233', 'GO:0008236', 'GO:0016787', 'GO:0042597']			Q6AI39
2358	632	9606	Q7CFR7	Q92617	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q7CFR7Q92617two hybrid pooling approach	['IPR000522', 'IPR035568', 'IPR037294']	['IPR009443']	['GO:0005215', 'GO:0005886', 'GO:0016020', 'GO:0016021', 'GO:0071281']	['GO:0003674', 'GO:0005575', 'GO:0005654', 'GO:0008150', 'GO:0016020', 'GO:0016021']		
2359	632	9606	Q8CZW4	Q9Y287	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q8CZW4Q9Y287two hybrid pooling approach	['IPR001226', 'IPR008254', 'IPR010086', 'IPR029039']	['IPR007084']	['GO:0009055', 'GO:0010181', 'GO:0022900', 'GO:0055114']	['GO:0000139', 'GO:0001540', 'GO:0005515', 'GO:0005524', 'GO:0005576', 'GO:0005615', 'GO:0005768', 'GO:0005794', 'GO:0005886', 'GO:0007399', 'GO:0010008', 'GO:0016020', 'GO:0016021', 'GO:0030660', 'GO:0031301', 'GO:0042985', 'GO:0043231', 'GO:0044267', 'GO:0070062']		
2360	632	9606	Q7CFY4	P26010	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P26010Q7CFY4two hybrid pooling approach	['IPR003344', 'IPR003535', 'IPR008964', 'IPR008979', 'IPR013783', 'IPR016186', 'IPR018392', 'IPR024519', 'IPR036779']	['IPR002369', 'IPR012896', 'IPR013111', 'IPR014836', 'IPR015437', 'IPR015812', 'IPR016201', 'IPR021157', 'IPR032695', 'IPR033760', 'IPR036349', 'IPR036465', 'IPR037076']	['GO:0007155', 'GO:0009279', 'GO:0009405', 'GO:0016020', 'GO:0016021', 'GO:0030260']	['GO:0001618', 'GO:0003366', 'GO:0004872', 'GO:0005515', 'GO:0005886', 'GO:0007155', 'GO:0007160', 'GO:0007229', 'GO:0008305', 'GO:0009986', 'GO:0016020', 'GO:0016021', 'GO:0030198', 'GO:0034113', 'GO:0034446', 'GO:0034669', 'GO:0043113', 'GO:0043235', 'GO:0046718', 'GO:0046872', 'GO:0050776', 'GO:0050839', 'GO:0050900', 'GO:0050901', 'GO:0070062', 'GO:0072678']		
2361	632	9606	Q8ZBN2	Q9Y287	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q8ZBN2Q9Y287two hybrid pooling approach	['IPR000941', 'IPR020809', 'IPR020810', 'IPR020811', 'IPR029017', 'IPR034390', 'IPR036849']	['IPR007084']	['GO:0000015', 'GO:0000287', 'GO:0004634', 'GO:0005576', 'GO:0005737', 'GO:0006096', 'GO:0009986', 'GO:0016829', 'GO:0046872']	['GO:0000139', 'GO:0001540', 'GO:0005515', 'GO:0005524', 'GO:0005576', 'GO:0005615', 'GO:0005768', 'GO:0005794', 'GO:0005886', 'GO:0007399', 'GO:0010008', 'GO:0016020', 'GO:0016021', 'GO:0030660', 'GO:0031301', 'GO:0042985', 'GO:0043231', 'GO:0044267', 'GO:0070062']		
2362	632	9606	Q7CHC7	Q15306	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q15306Q7CHC7two hybrid pooling approach	['IPR001650', 'IPR006935', 'IPR011332', 'IPR014001', 'IPR027417', 'IPR029038']	['IPR001346', 'IPR008984', 'IPR017855', 'IPR019471', 'IPR019817', 'IPR036388', 'IPR036390']	['GO:0003677', 'GO:0004004', 'GO:0004386', 'GO:0005524', 'GO:0005737', 'GO:0006412', 'GO:0010501', 'GO:0016787', 'GO:0005730']	['GO:0000788', 'GO:0000978', 'GO:0001077', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005829', 'GO:0006351', 'GO:0006355', 'GO:0006366', 'GO:0006479', 'GO:0008134', 'GO:0016020', 'GO:0016279', 'GO:0018022', 'GO:0034122', 'GO:0042110', 'GO:0042832', 'GO:0043011', 'GO:0043388', 'GO:0043565', 'GO:0043966', 'GO:0043967', 'GO:0044212', 'GO:0045082', 'GO:0045086', 'GO:0045368', 'GO:0045404', 'GO:0045622', 'GO:0045893', 'GO:0045944', 'GO:0060333', 'GO:0060337', 'GO:0072540']		
2363	632	9606	Q8CLT3	P24394	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P24394Q8CLT3two hybrid pooling approach	['IPR010657', 'IPR017739']	['IPR003531', 'IPR003961', 'IPR013783', 'IPR015319', 'IPR036116']		['GO:0002376', 'GO:0002532', 'GO:0002639', 'GO:0004896', 'GO:0004913', 'GO:0005057', 'GO:0005515', 'GO:0005576', 'GO:0005615', 'GO:0005886', 'GO:0005887', 'GO:0006955', 'GO:0007165', 'GO:0016020', 'GO:0016021', 'GO:0016064', 'GO:0019221', 'GO:0030728', 'GO:0035771', 'GO:0042127', 'GO:0042832', 'GO:0043032', 'GO:0043235', 'GO:0043306', 'GO:0043627', 'GO:0045626', 'GO:0045630', 'GO:0090197', 'GO:1901741', 'GO:1990834']	Q8CLT3	
2364	632	9606	Q7CFV5	P20839	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P20839Q7CFV5two hybrid pooling approach	['IPR027417', 'IPR033186']	['IPR000644', 'IPR001093', 'IPR005990', 'IPR013785', 'IPR015875']		['GO:0003676', 'GO:0003677', 'GO:0003723', 'GO:0003824', 'GO:0003938', 'GO:0005576', 'GO:0005634', 'GO:0005737', 'GO:0005829', 'GO:0006164', 'GO:0006177', 'GO:0006183', 'GO:0009168', 'GO:0016491', 'GO:0034774', 'GO:0035578', 'GO:0043312', 'GO:0046651', 'GO:0046872', 'GO:0055114', 'GO:1904813']	Q7CFV5	
2365	632	9606	Q8CKM5	O14732	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O14732Q8CKM5two hybrid pooling approach		['IPR000760', 'IPR020550', 'IPR020552', 'IPR020583', 'IPR033942']		['GO:0005515', 'GO:0005737', 'GO:0005829', 'GO:0006020', 'GO:0006021', 'GO:0006796', 'GO:0007165', 'GO:0008934', 'GO:0016787', 'GO:0042803', 'GO:0043647', 'GO:0046854', 'GO:0046855', 'GO:0046872', 'GO:0052832', 'GO:0052833', 'GO:0052834']	Q8CKM5	
2366	632	9606	Q7CKA0	P17181	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P17181Q7CKA0two hybrid pooling approach	['IPR000577', 'IPR018484', 'IPR018485']	['IPR003961', 'IPR013783', 'IPR015373', 'IPR016669', 'IPR036116']	['GO:0004370', 'GO:0005975', 'GO:0016301', 'GO:0016310', 'GO:0016740', 'GO:0016773']	['GO:0004904', 'GO:0004905', 'GO:0004920', 'GO:0005515', 'GO:0005764', 'GO:0005768', 'GO:0005770', 'GO:0005886', 'GO:0005887', 'GO:0007259', 'GO:0009615', 'GO:0016020', 'GO:0016021', 'GO:0019221', 'GO:0019962', 'GO:0032496', 'GO:0035457', 'GO:0060337', 'GO:0060338']		
2367	632	9606	Q7ARD3	O00410	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O00410Q7ARD3two hybrid pooling approach		['IPR000357', 'IPR001494', 'IPR011989', 'IPR016024', 'IPR034085']	['GO:0004527', 'GO:0005524', 'GO:0090305']	['GO:0000060', 'GO:0003723', 'GO:0005095', 'GO:0005515', 'GO:0005634', 'GO:0005643', 'GO:0005730', 'GO:0005737', 'GO:0006607', 'GO:0006610', 'GO:0006886', 'GO:0008139', 'GO:0008536', 'GO:0008565', 'GO:0015031', 'GO:0016020', 'GO:0016032', 'GO:0031965', 'GO:0034260', 'GO:0034399', 'GO:0042307', 'GO:0045736', 'GO:0071230']	Q7ARD3	
2368	632	9606	Q7CHE8	P15260	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P15260Q7CHE8two hybrid pooling approach	['IPR000032', 'IPR001020', 'IPR002114', 'IPR002178', 'IPR016152', 'IPR035895']	['IPR003961', 'IPR008355', 'IPR013783', 'IPR021126', 'IPR036116']	['GO:0005737', 'GO:0005886', 'GO:0008982', 'GO:0009401', 'GO:0016301', 'GO:0016310', 'GO:0016740', 'GO:0034219', 'GO:0090563', 'GO:0103111']	['GO:0004906', 'GO:0005515', 'GO:0005886', 'GO:0005887', 'GO:0007165', 'GO:0009615', 'GO:0016020', 'GO:0016021', 'GO:0019955', 'GO:0060333', 'GO:0060334']		
2369	632	9606	Q8D092	Q9NV88	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q8D092Q9NV88two hybrid pooling approach	['IPR000531', 'IPR010105', 'IPR010916', 'IPR010917', 'IPR012910', 'IPR030149', 'IPR036942', 'IPR037066']	['IPR001279', 'IPR022712', 'IPR027074', 'IPR036866']	['GO:0004872', 'GO:0005506', 'GO:0009279', 'GO:0015891', 'GO:0016020', 'GO:0016021']	['GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005829', 'GO:0016180', 'GO:0032039', 'GO:0042795']		
2370	632	9606	Q7CG61	O94829	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O94829Q7CG61two hybrid pooling approach	['IPR023190', 'IPR023214', 'IPR036412']	['IPR001494', 'IPR011989', 'IPR013598', 'IPR016024']	['GO:0004647', 'GO:0006564', 'GO:0016311', 'GO:0016787']	['GO:0005515', 'GO:0005634', 'GO:0005737', 'GO:0006606', 'GO:0006886', 'GO:0008139', 'GO:0008536', 'GO:0008565', 'GO:0015031', 'GO:0031965']		
2371	632	9606	Q8ZAQ2	Q8WYH8	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q8WYH8Q8ZAQ2two hybrid pooling approach	['IPR002817', 'IPR025747', 'IPR037509']	['IPR001965', 'IPR011011', 'IPR013083', 'IPR019786', 'IPR019787', 'IPR024610', 'IPR028638']	['GO:0005829', 'GO:0009228', 'GO:0009229', 'GO:0016829', 'GO:0016830', 'GO:0046872', 'GO:0051536', 'GO:0051539']	['GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0006260', 'GO:0006351', 'GO:0006355', 'GO:0006473', 'GO:0008285', 'GO:0016569', 'GO:0016573', 'GO:0035064', 'GO:0043065', 'GO:0043966', 'GO:0045893', 'GO:0045926', 'GO:0046872', 'GO:0070776', 'GO:1901796']		
2372	632	9606	Q7CHR8	Q9UNL4	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q7CHR8Q9UNL4two hybrid pooling approach	['IPR000522', 'IPR035568', 'IPR037294']	['IPR001965', 'IPR011011', 'IPR013083', 'IPR019786', 'IPR019787', 'IPR024610', 'IPR028647']	['GO:0005215', 'GO:0005886', 'GO:0016020', 'GO:0016021']	['GO:0000123', 'GO:0003713', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005829', 'GO:0006260', 'GO:0006473', 'GO:0006915', 'GO:0006978', 'GO:0007049', 'GO:0007050', 'GO:0008285', 'GO:0016569', 'GO:0016573', 'GO:0035064', 'GO:0043065', 'GO:0043966', 'GO:0043981', 'GO:0043982', 'GO:0043983', 'GO:0045111', 'GO:0045892', 'GO:0045926', 'GO:0046872', 'GO:0043984']		
2373	632	9606	Q7CLB2	P21399	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P21399Q7CLB2two hybrid pooling approach	['IPR004150', 'IPR010994', 'IPR012340', 'IPR013839', 'IPR013840', 'IPR020923']	['IPR000573', 'IPR001030', 'IPR006249', 'IPR015928', 'IPR015931', 'IPR015932', 'IPR018136', 'IPR029784', 'IPR036008']	['GO:0003911', 'GO:0005829', 'GO:0006259', 'GO:0006260', 'GO:0006281', 'GO:0006288', 'GO:0006974', 'GO:0016874']	['GO:0003723', 'GO:0003994', 'GO:0005515', 'GO:0005737', 'GO:0005739', 'GO:0005783', 'GO:0005794', 'GO:0005829', 'GO:0006099', 'GO:0006101', 'GO:0006417', 'GO:0006879', 'GO:0008152', 'GO:0009791', 'GO:0010040', 'GO:0010468', 'GO:0016829', 'GO:0030350', 'GO:0046872', 'GO:0050892', 'GO:0051536', 'GO:0051538', 'GO:0051539', 'GO:0070062']		
2374	632	9606	Q7CHZ0	P14316	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P14316Q7CHZ0two hybrid pooling approach	['IPR001172', 'IPR001543', 'IPR012826', 'IPR031576', 'IPR036429']	['IPR001346', 'IPR017431', 'IPR019817', 'IPR031218', 'IPR036388', 'IPR036390']	['GO:0003774', 'GO:0005886', 'GO:0006935', 'GO:0009288', 'GO:0009425', 'GO:0016020', 'GO:0071973', 'GO:0097588']	['GO:0000122', 'GO:0000977', 'GO:0001228', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005829', 'GO:0005925', 'GO:0006351', 'GO:0006355', 'GO:0006366', 'GO:0007596', 'GO:0008283', 'GO:0044212', 'GO:0045944', 'GO:0051607', 'GO:0060333', 'GO:0060337']		
2375	632	9606	Q8ZES0	Q58WW2	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q58WW2Q8ZES0two hybrid pooling approach	['IPR005358', 'IPR008228']	['IPR000048', 'IPR001680', 'IPR015943', 'IPR017986', 'IPR036322']		['GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005829', 'GO:0005925', 'GO:0016567', 'GO:0030374', 'GO:0043687', 'GO:0045944', 'GO:0080008']	Q8ZES0	
2376	632	9606	Q7CGR9	P16144	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P16144Q7CGR9two hybrid pooling approach	['IPR003010', 'IPR017755', 'IPR036526']	['IPR002369', 'IPR003644', 'IPR003961', 'IPR012013', 'IPR012896', 'IPR013032', 'IPR013111', 'IPR013783', 'IPR015812', 'IPR016201', 'IPR033760', 'IPR036116', 'IPR036349', 'IPR036364', 'IPR036465']	['GO:0006596', 'GO:0006807', 'GO:0016787', 'GO:0016810', 'GO:0050126']	['GO:0001664', 'GO:0004872', 'GO:0005515', 'GO:0005886', 'GO:0006914', 'GO:0007154', 'GO:0007155', 'GO:0007160', 'GO:0007229', 'GO:0008305', 'GO:0009611', 'GO:0009986', 'GO:0016020', 'GO:0016021', 'GO:0030054', 'GO:0030056', 'GO:0030198', 'GO:0031252', 'GO:0031581', 'GO:0035878', 'GO:0043235', 'GO:0043588', 'GO:0048333', 'GO:0048565', 'GO:0048870', 'GO:0070062', 'GO:0072001', 'GO:0097186', 'GO:0031994', 'GO:0038132']		
2377	632	9606	Q8ZHG0	P46940	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P46940Q8ZHG0two hybrid pooling approach	['IPR007466', 'IPR017754']	['IPR000048', 'IPR000593', 'IPR001202', 'IPR001715', 'IPR001936', 'IPR008936', 'IPR023152', 'IPR027417', 'IPR036872']	['GO:0004668', 'GO:0009446', 'GO:0016787', 'GO:0047632']	['GO:0001726', 'GO:0001817', 'GO:0005095', 'GO:0005096', 'GO:0005509', 'GO:0005515', 'GO:0005516', 'GO:0005547', 'GO:0005634', 'GO:0005737', 'GO:0005829', 'GO:0005874', 'GO:0005884', 'GO:0005886', 'GO:0005911', 'GO:0005925', 'GO:0007165', 'GO:0007173', 'GO:0008543', 'GO:0015629', 'GO:0015630', 'GO:0016020', 'GO:0016328', 'GO:0017048', 'GO:0019901', 'GO:0019903', 'GO:0019904', 'GO:0030424', 'GO:0030426', 'GO:0030496', 'GO:0030529', 'GO:0030667', 'GO:0031234', 'GO:0031252', 'GO:0032403', 'GO:0034260', 'GO:0035305', 'GO:0036057', 'GO:0036120', 'GO:0036464', 'GO:0043005', 'GO:0043087', 'GO:0043234', 'GO:0043312', 'GO:0043406', 'GO:0043539', 'GO:0043547', 'GO:0044344', 'GO:0044548', 'GO:0045121', 'GO:0045296', 'GO:0045860', 'GO:0048008', 'GO:0048365', 'GO:0051019', 'GO:0051894', 'GO:0070062', 'GO:0071277', 'GO:0071364', 'GO:0072015', 'GO:1900006', 'GO:1900086', 'GO:1903829', 'GO:1904754', 'GO:1990138', 'GO:1990776']		
2378	632	9606	Q8D1M8	Q02556	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q02556Q8D1M8two hybrid pooling approach	['IPR006533', 'IPR017847', 'IPR037026']	['IPR001346', 'IPR008984', 'IPR017855', 'IPR019471', 'IPR019817', 'IPR036388', 'IPR036390']		['GO:0000122', 'GO:0000977', 'GO:0000978', 'GO:0001078', 'GO:0003677', 'GO:0003700', 'GO:0003705', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005829', 'GO:0006351', 'GO:0006355', 'GO:0006909', 'GO:0006955', 'GO:0009617', 'GO:0030099', 'GO:0032729', 'GO:0032735', 'GO:0042742', 'GO:0042832', 'GO:0044130', 'GO:0044212', 'GO:0045893', 'GO:0045944', 'GO:0060261', 'GO:0060333', 'GO:0060337', 'GO:0071222', 'GO:0071346']	Q8D1M8	
2379	632	9606	Q74R28	Q14654	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q14654Q74R28two hybrid pooling approach	['IPR003439', 'IPR003593', 'IPR008995', 'IPR013611', 'IPR017871', 'IPR017922', 'IPR027417']	['IPR003279', 'IPR013518', 'IPR014756', 'IPR016449']	['GO:0000166', 'GO:0001407', 'GO:0005524', 'GO:0005886', 'GO:0008643', 'GO:0015430', 'GO:0015794', 'GO:0016020', 'GO:0016787', 'GO:0016887', 'GO:0022857', 'GO:0043190', 'GO:0055085', 'GO:0099133']	['GO:0001669', 'GO:0002931', 'GO:0005242', 'GO:0005244', 'GO:0005249', 'GO:0005515', 'GO:0005524', 'GO:0005635', 'GO:0005739', 'GO:0005768', 'GO:0005783', 'GO:0005829', 'GO:0005886', 'GO:0005887', 'GO:0006006', 'GO:0006811', 'GO:0006813', 'GO:0008022', 'GO:0008282', 'GO:0010107', 'GO:0014704', 'GO:0015272', 'GO:0016020', 'GO:0016021', 'GO:0030315', 'GO:0030506', 'GO:0030673', 'GO:0030955', 'GO:0031072', 'GO:0032355', 'GO:0033198', 'GO:0033574', 'GO:0034765', 'GO:0042383', 'GO:0042391', 'GO:0042493', 'GO:0043025', 'GO:0043209', 'GO:0043231', 'GO:0044325', 'GO:0046676', 'GO:0050796', 'GO:0050877', 'GO:0055085', 'GO:0070852', 'GO:0071316', 'GO:0071333', 'GO:0071356', 'GO:0071805', 'GO:1903078', 'GO:1903779', 'GO:2001259']		
2380	632	9606	Q8CLA8	Q9NPI9	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q8CLA8Q9NPI9two hybrid pooling approach		['IPR008061', 'IPR013518', 'IPR014756', 'IPR016449']		['GO:0005242', 'GO:0005244', 'GO:0005886', 'GO:0005887', 'GO:0006811', 'GO:0006813', 'GO:0008076', 'GO:0010107', 'GO:0015467', 'GO:0016020', 'GO:0016021', 'GO:0016323', 'GO:0034765']	Q8CLA8	
2381	632	9606	Q7CHY3	Q02556	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q02556Q7CHY3two hybrid pooling approach	['IPR001444', 'IPR002371', 'IPR010930']	['IPR001346', 'IPR008984', 'IPR017855', 'IPR019471', 'IPR019817', 'IPR036388', 'IPR036390']	['GO:0005198', 'GO:0005576', 'GO:0009288', 'GO:0009424', 'GO:0044780', 'GO:0071973']	['GO:0000122', 'GO:0000977', 'GO:0000978', 'GO:0001078', 'GO:0003677', 'GO:0003700', 'GO:0003705', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005829', 'GO:0006351', 'GO:0006355', 'GO:0006909', 'GO:0006955', 'GO:0009617', 'GO:0030099', 'GO:0032729', 'GO:0032735', 'GO:0042742', 'GO:0042832', 'GO:0044130', 'GO:0044212', 'GO:0045893', 'GO:0045944', 'GO:0060261', 'GO:0060333', 'GO:0060337', 'GO:0071222', 'GO:0071346']		
2382	632	9606	Q7CIA4	P05556	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P05556Q7CIA4two hybrid pooling approach	['IPR011990', 'IPR032698']	['IPR002369', 'IPR012896', 'IPR013111', 'IPR014836', 'IPR015812', 'IPR016201', 'IPR021157', 'IPR027071', 'IPR032695', 'IPR033760', 'IPR036349', 'IPR036465', 'IPR037076']		['GO:0000082', 'GO:0001618', 'GO:0001701', 'GO:0001708', 'GO:0001726', 'GO:0001968', 'GO:0002020', 'GO:0002042', 'GO:0003779', 'GO:0004872', 'GO:0005178', 'GO:0005515', 'GO:0005737', 'GO:0005768', 'GO:0005886', 'GO:0005925', 'GO:0006968', 'GO:0007155', 'GO:0007156', 'GO:0007159', 'GO:0007160', 'GO:0007161', 'GO:0007229', 'GO:0008284', 'GO:0008305', 'GO:0008354', 'GO:0008542', 'GO:0009897', 'GO:0009986', 'GO:0010710', 'GO:0014704', 'GO:0015026', 'GO:0016020', 'GO:0016021', 'GO:0016032', 'GO:0016477', 'GO:0021943', 'GO:0030027', 'GO:0030054', 'GO:0030175', 'GO:0030183', 'GO:0030198', 'GO:0031175', 'GO:0031410', 'GO:0031589', 'GO:0031594', 'GO:0031623', 'GO:0032154', 'GO:0032403', 'GO:0032587', 'GO:0033627', 'GO:0033631', 'GO:0034113', 'GO:0034665', 'GO:0034666', 'GO:0034667', 'GO:0034677', 'GO:0034678', 'GO:0034680', 'GO:0034681', 'GO:0035024', 'GO:0035748', 'GO:0042383', 'GO:0042470', 'GO:0042995', 'GO:0043065', 'GO:0043197', 'GO:0043235', 'GO:0043236', 'GO:0043547', 'GO:0045121', 'GO:0045202', 'GO:0045214', 'GO:0045296', 'GO:0045596', 'GO:0045766', 'GO:0046718', 'GO:0046872', 'GO:0046982', 'GO:0048333', 'GO:0048471', 'GO:0048675', 'GO:0048738', 'GO:0048813', 'GO:0050776', 'GO:0050839', 'GO:0050900', 'GO:0050901', 'GO:0051726', 'GO:0051897', 'GO:0055007', 'GO:0055037', 'GO:0070062', 'GO:0071404', 'GO:0071438', 'GO:0071711', 'GO:0097060', 'GO:0098639', 'GO:1903078', 'GO:2000273', 'GO:2000811', 'GO:0007179', 'GO:0043149', 'GO:0019960']	Q7CIA4	
2383	632	9606	Q7CL06	P05107	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P05107Q7CL06two hybrid pooling approach	['IPR003439', 'IPR003593', 'IPR017871', 'IPR027417']	['IPR002369', 'IPR012896', 'IPR014836', 'IPR015439', 'IPR015812', 'IPR016201', 'IPR021157', 'IPR032695', 'IPR033760', 'IPR036349', 'IPR036465', 'IPR037076']	['GO:0000166', 'GO:0005524', 'GO:0008643', 'GO:0016887']	['GO:0001540', 'GO:0001851', 'GO:0002523', 'GO:0004872', 'GO:0005515', 'GO:0005886', 'GO:0006909', 'GO:0006911', 'GO:0006915', 'GO:0006954', 'GO:0007155', 'GO:0007159', 'GO:0007160', 'GO:0007229', 'GO:0007267', 'GO:0007568', 'GO:0008305', 'GO:0008360', 'GO:0009897', 'GO:0009986', 'GO:0016020', 'GO:0016021', 'GO:0019901', 'GO:0030101', 'GO:0030198', 'GO:0030369', 'GO:0030593', 'GO:0031072', 'GO:0031623', 'GO:0032403', 'GO:0032930', 'GO:0034113', 'GO:0034142', 'GO:0034687', 'GO:0034688', 'GO:0035579', 'GO:0035987', 'GO:0043113', 'GO:0043235', 'GO:0043312', 'GO:0043315', 'GO:0043542', 'GO:0044853', 'GO:0045121', 'GO:0045123', 'GO:0045429', 'GO:0045766', 'GO:0046872', 'GO:0046982', 'GO:0050730', 'GO:0050776', 'GO:0050839', 'GO:0050900', 'GO:0051092', 'GO:0070062', 'GO:0070821', 'GO:0071404', 'GO:0097242', 'GO:0098609', 'GO:0098742', 'GO:0101003', 'GO:1903561', 'GO:1990266', 'GO:0099568']		
2384	632	9606	Q8CKI8	P05106	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P05106Q8CKI8two hybrid pooling approach		['IPR002369', 'IPR012896', 'IPR013111', 'IPR014836', 'IPR015812', 'IPR016201', 'IPR021157', 'IPR027068', 'IPR032695', 'IPR033760', 'IPR036349', 'IPR036465', 'IPR037076']		['GO:0001618', 'GO:0001934', 'GO:0001938', 'GO:0001968', 'GO:0002020', 'GO:0002576', 'GO:0003756', 'GO:0004872', 'GO:0005161', 'GO:0005178', 'GO:0005515', 'GO:0005634', 'GO:0005886', 'GO:0005887', 'GO:0005925', 'GO:0007044', 'GO:0007155', 'GO:0007160', 'GO:0007229', 'GO:0007596', 'GO:0008305', 'GO:0009986', 'GO:0010595', 'GO:0010745', 'GO:0010888', 'GO:0014909', 'GO:0015026', 'GO:0016020', 'GO:0016021', 'GO:0016032', 'GO:0019899', 'GO:0030054', 'GO:0030168', 'GO:0030198', 'GO:0030334', 'GO:0030949', 'GO:0031092', 'GO:0031258', 'GO:0031527', 'GO:0031528', 'GO:0031589', 'GO:0032147', 'GO:0032369', 'GO:0032587', 'GO:0033627', 'GO:0034113', 'GO:0034446', 'GO:0034683', 'GO:0035295', 'GO:0035866', 'GO:0035867', 'GO:0035868', 'GO:0038027', 'GO:0042060', 'GO:0042470', 'GO:0042802', 'GO:0042995', 'GO:0043184', 'GO:0043235', 'GO:0043277', 'GO:0045124', 'GO:0045715', 'GO:0046718', 'GO:0048010', 'GO:0048333', 'GO:0050731', 'GO:0050748', 'GO:0050839', 'GO:0050840', 'GO:0050900', 'GO:0050919', 'GO:0060055', 'GO:0070062', 'GO:0070527', 'GO:0071062', 'GO:0017134', 'GO:0019960', 'GO:0031994', 'GO:0038132']	Q8CKI8	
