	taxid_a	taxid_b	protein_a	protein_b	int_type	d_method	pubmedid	source_db	conf_score	id	ipr_a	ipr_b	go_a	go_b	a_remapped_from	b_remapped_from
1353	1392	9606	Q81SA6	P31939	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P31939Q81SA6two hybrid pooling approach	['IPR000620']	['IPR002695', 'IPR011607', 'IPR016193', 'IPR024051', 'IPR036914']	['GO:0005215', 'GO:0016020', 'GO:0016021']	['GO:0003360', 'GO:0003824', 'GO:0003937', 'GO:0004643', 'GO:0005739', 'GO:0005829', 'GO:0005886', 'GO:0006139', 'GO:0006164', 'GO:0006189', 'GO:0008152', 'GO:0009116', 'GO:0009168', 'GO:0009259', 'GO:0010035', 'GO:0016020', 'GO:0016740', 'GO:0016787', 'GO:0021549', 'GO:0021987', 'GO:0031100', 'GO:0042803', 'GO:0045296', 'GO:0046452', 'GO:0046654', 'GO:0070062']		
1354	1392	9606	A0A0F7RG58	P30520	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500A0A0F7RG58P30520two hybrid pooling approach	['IPR001282', 'IPR022674', 'IPR022675', 'IPR036291']	['IPR001114', 'IPR018220', 'IPR027417', 'IPR027529', 'IPR033128']	['GO:0004345', 'GO:0005975', 'GO:0006006', 'GO:0006098', 'GO:0016491', 'GO:0050661', 'GO:0055114']	['GO:0000166', 'GO:0002376', 'GO:0004019', 'GO:0005515', 'GO:0005525', 'GO:0005737', 'GO:0005829', 'GO:0005886', 'GO:0006164', 'GO:0006167', 'GO:0006531', 'GO:0009168', 'GO:0014074', 'GO:0016874', 'GO:0042301', 'GO:0044208', 'GO:0046040', 'GO:0046872', 'GO:0060359', 'GO:0070062', 'GO:0071257']		
1355	1392	9606	Q81NE4	Q96RE9	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81NE4Q96RE9two hybrid pooling approach	['IPR003594', 'IPR003660', 'IPR003661', 'IPR004358', 'IPR005467', 'IPR036097', 'IPR036890']	['IPR001909', 'IPR013083', 'IPR013087', 'IPR036051', 'IPR036236']	['GO:0000155', 'GO:0000160', 'GO:0000166', 'GO:0004673', 'GO:0004871', 'GO:0005524', 'GO:0005622', 'GO:0007165', 'GO:0016020', 'GO:0016021', 'GO:0016301', 'GO:0016310', 'GO:0016740', 'GO:0016772', 'GO:0018106', 'GO:0023014']	['GO:0001228', 'GO:0003676', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:0005622', 'GO:0005634', 'GO:0005730', 'GO:0006351', 'GO:0006355', 'GO:0006366', 'GO:0043565', 'GO:0045944', 'GO:0046872']		
1356	1392	9606	Q81LQ0	Q86UA1	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81LQ0Q86UA1two hybrid pooling approach	['IPR006073', 'IPR019988', 'IPR027417', 'IPR030378']	['IPR003107', 'IPR011990']	['GO:0005525', 'GO:0008150']	['GO:0000243', 'GO:0000395', 'GO:0005634', 'GO:0005685', 'GO:0006396', 'GO:0006397', 'GO:0008380', 'GO:0071004', 'GO:0030627']		
1357	1392	9606	Q81WS0	Q9BX82	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81WS0Q9BX82two hybrid pooling approach	['IPR029055', 'IPR029132']	['IPR001909', 'IPR013087', 'IPR036051', 'IPR036236']	['GO:0016787', 'GO:0016811']	['GO:0003676', 'GO:0003677', 'GO:0003700', 'GO:0005622', 'GO:0005634', 'GO:0006351', 'GO:0006355', 'GO:0046872']		
1358	1392	9606	Q81XA6	Q0EAF5	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q0EAF5Q81XA6two hybrid pooling approach	['IPR003029', 'IPR004476', 'IPR011129', 'IPR011805', 'IPR012340', 'IPR013223', 'IPR022966', 'IPR022967', 'IPR036388']	['IPR003598', 'IPR003599', 'IPR007110', 'IPR013162', 'IPR013783', 'IPR036179']	['GO:0003676', 'GO:0003723', 'GO:0004518', 'GO:0004527', 'GO:0004540', 'GO:0005737', 'GO:0006396', 'GO:0008859', 'GO:0008997', 'GO:0016070', 'GO:0016787', 'GO:0090305', 'GO:0090501', 'GO:0090503']	['GO:0016020', 'GO:0016021']		
1359	1392	9606	Q81LD0	Q0EAF5	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q0EAF5Q81LD0two hybrid pooling approach	['IPR004639', 'IPR005814', 'IPR015421', 'IPR015422', 'IPR015424']	['IPR003598', 'IPR003599', 'IPR007110', 'IPR013162', 'IPR013783', 'IPR036179']	['GO:0003824', 'GO:0005737', 'GO:0006779', 'GO:0006782', 'GO:0008483', 'GO:0016853', 'GO:0030170', 'GO:0033014', 'GO:0042286']	['GO:0016020', 'GO:0016021']		
1360	1392	9606	Q81YE8	Q0VD83	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q0VD83Q81YE8two hybrid pooling approach	['IPR001434', 'IPR008966', 'IPR013783']	['IPR026158']	['GO:0003674', 'GO:0008150']	['GO:0005886', 'GO:0006629', 'GO:0006641', 'GO:0006869', 'GO:0006898', 'GO:0008202', 'GO:0008203', 'GO:0016020', 'GO:0030228', 'GO:0030229', 'GO:0034361', 'GO:0034362', 'GO:0034447', 'GO:0042627']		
1361	1392	9606	Q81K51	Q0PKG6	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q0PKG6Q81K51two hybrid pooling approach	['IPR007527']	['IPR000477', 'IPR002156', 'IPR010661', 'IPR012337', 'IPR036397']	['GO:0003674', 'GO:0005575', 'GO:0008150', 'GO:0008270']	['GO:0003676', 'GO:0003964', 'GO:0004523', 'GO:0006278', 'GO:0090502']		
1362	1392	9606	Q81XB4	Q0VGM3	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q0VGM3Q81XB4two hybrid pooling approach	['IPR032247']	['IPR036179']	['GO:0003674', 'GO:0008150']	['GO:0016020', 'GO:0016021']		
1363	1392	9606	Q81SE4	P34810	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P34810Q81SE4two hybrid pooling approach	['IPR001712']	['IPR002000', 'IPR018134']	['GO:0008565', 'GO:0009306', 'GO:0016020', 'GO:0016021']	['GO:0005764', 'GO:0005765', 'GO:0005768', 'GO:0005886', 'GO:0010008', 'GO:0016020', 'GO:0016021', 'GO:0035577', 'GO:0043312', 'GO:0071310']		
1364	1392	9606	Q81JL0	Q53GC0	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q53GC0Q81JL0two hybrid pooling approach	['IPR000060']	['IPR009263']	['GO:0005886', 'GO:0016020', 'GO:0016021', 'GO:0022857', 'GO:0055085', 'GO:0071705']	['GO:0005515', 'GO:0005634', 'GO:0005737', 'GO:0030308', 'GO:0045893', 'GO:0045944']		
1365	1392	9606	Q81RU2	O14595	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O14595Q81RU2two hybrid pooling approach	['IPR003439', 'IPR003593', 'IPR011527', 'IPR014216', 'IPR027417', 'IPR036640']	['IPR004274', 'IPR011948', 'IPR023214', 'IPR036412']	['GO:0000166', 'GO:0005524', 'GO:0016020', 'GO:0016021', 'GO:0016887', 'GO:0042626', 'GO:0042883', 'GO:0055085']	['GO:0001933', 'GO:0004721', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0006470', 'GO:0008420', 'GO:0016787', 'GO:0016791', 'GO:0036498', 'GO:0046872', 'GO:2000134']		
1366	1392	9606	Q81MY8	P51148	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P51148Q81MY8two hybrid pooling approach	['IPR004849', 'IPR006114', 'IPR006115', 'IPR006183', 'IPR006184', 'IPR008927', 'IPR013328', 'IPR036291']	['IPR001806', 'IPR005225', 'IPR027417']	['GO:0004616', 'GO:0006098', 'GO:0008150', 'GO:0016491', 'GO:0055114']	['GO:0000166', 'GO:0003924', 'GO:0005515', 'GO:0005525', 'GO:0005765', 'GO:0005768', 'GO:0005769', 'GO:0005811', 'GO:0005886', 'GO:0015031', 'GO:0016020', 'GO:0019003', 'GO:0030100', 'GO:0030139', 'GO:0031410', 'GO:0031901', 'GO:0035577', 'GO:0042470', 'GO:0043312', 'GO:0048227', 'GO:0070062', 'GO:0098993']		
1367	1392	9606	Q81V35	Q6IA98	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q6IA98Q81V35two hybrid pooling approach	['IPR001851', 'IPR035568']	['IPR000504', 'IPR006509', 'IPR029123', 'IPR035979']	['GO:0005886', 'GO:0016020', 'GO:0016021', 'GO:0022857', 'GO:0055085']	['GO:0003676', 'GO:0003723', 'GO:0005634', 'GO:0006397']		
1368	1392	9606	Q81VY7	P51148	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P51148Q81VY7two hybrid pooling approach	['IPR001650', 'IPR003711', 'IPR004576', 'IPR005118', 'IPR011545', 'IPR014001', 'IPR027417', 'IPR036101', 'IPR037235']	['IPR001806', 'IPR005225', 'IPR027417']	['GO:0000166', 'GO:0000716', 'GO:0003676', 'GO:0003677', 'GO:0003684', 'GO:0005524', 'GO:0005737', 'GO:0006281', 'GO:0006355', 'GO:0006974', 'GO:0016787']	['GO:0000166', 'GO:0003924', 'GO:0005515', 'GO:0005525', 'GO:0005765', 'GO:0005768', 'GO:0005769', 'GO:0005811', 'GO:0005886', 'GO:0015031', 'GO:0016020', 'GO:0019003', 'GO:0030100', 'GO:0030139', 'GO:0031410', 'GO:0031901', 'GO:0035577', 'GO:0042470', 'GO:0043312', 'GO:0048227', 'GO:0070062', 'GO:0098993']		
1369	1392	9606	Q81K32	Q92619	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81K32Q92619two hybrid pooling approach	['IPR003331', 'IPR029767']	['IPR000198', 'IPR001060', 'IPR002219', 'IPR008936', 'IPR027267', 'IPR031160']	['GO:0008761', 'GO:0016853']	['GO:0005096', 'GO:0005515', 'GO:0005576', 'GO:0005737', 'GO:0005829', 'GO:0005886', 'GO:0007165', 'GO:0016020', 'GO:0032587', 'GO:0034774', 'GO:0035556', 'GO:0035578', 'GO:0042995', 'GO:0043312', 'GO:0043547', 'GO:0046872', 'GO:0051056']		
1370	1392	9606	Q81WW1	P35030	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P35030Q81WW1two hybrid pooling approach	['IPR001223', 'IPR001579', 'IPR011583', 'IPR017853']	['IPR001254', 'IPR001314', 'IPR009003', 'IPR018114']	['GO:0004553', 'GO:0004568', 'GO:0005975', 'GO:0006032', 'GO:0008061', 'GO:0008152', 'GO:0016787', 'GO:0016798', 'GO:0046872']	['GO:0004252', 'GO:0005509', 'GO:0005515', 'GO:0005576', 'GO:0005615', 'GO:0006508', 'GO:0007586', 'GO:0008233', 'GO:0008236', 'GO:0009235', 'GO:0016787', 'GO:0019730', 'GO:0031638', 'GO:0043312', 'GO:0043542', 'GO:0046872', 'GO:0070062', 'GO:1904724']		
1371	1392	9606	Q81LC7	Q14393	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q14393Q81LC7two hybrid pooling approach	['IPR000860', 'IPR022417', 'IPR022418', 'IPR022419', 'IPR036803']	['IPR000152', 'IPR000294', 'IPR000742', 'IPR001791', 'IPR001881', 'IPR009030', 'IPR013032', 'IPR013320', 'IPR017857', 'IPR018097', 'IPR026823', 'IPR035972']	['GO:0004418', 'GO:0006779', 'GO:0006782', 'GO:0016740', 'GO:0018160', 'GO:0033014']	['GO:0001764', 'GO:0001786', 'GO:0001934', 'GO:0001961', 'GO:0002576', 'GO:0003104', 'GO:0005102', 'GO:0005245', 'GO:0005509', 'GO:0005515', 'GO:0005576', 'GO:0005615', 'GO:0005622', 'GO:0005737', 'GO:0005788', 'GO:0005796', 'GO:0006465', 'GO:0006468', 'GO:0006888', 'GO:0006909', 'GO:0006915', 'GO:0007050', 'GO:0007155', 'GO:0007165', 'GO:0007167', 'GO:0007596', 'GO:0008283', 'GO:0009267', 'GO:0010469', 'GO:0010628', 'GO:0010804', 'GO:0010934', 'GO:0016032', 'GO:0016477', 'GO:0018105', 'GO:0019064', 'GO:0019079', 'GO:0030168', 'GO:0030296', 'GO:0030971', 'GO:0031093', 'GO:0031100', 'GO:0031589', 'GO:0032008', 'GO:0032148', 'GO:0032689', 'GO:0032715', 'GO:0032720', 'GO:0032825', 'GO:0033138', 'GO:0033159', 'GO:0035457', 'GO:0035690', 'GO:0035754', 'GO:0040008', 'GO:0043027', 'GO:0043066', 'GO:0043154', 'GO:0043277', 'GO:0043433', 'GO:0043491', 'GO:0043687', 'GO:0044267', 'GO:0045860', 'GO:0045892', 'GO:0046718', 'GO:0046813', 'GO:0046827', 'GO:0046872', 'GO:0048018', 'GO:0048146', 'GO:0050711', 'GO:0050766', 'GO:0050900', 'GO:0051897', 'GO:0060090', 'GO:0061098', 'GO:0070062', 'GO:0070168', 'GO:0070374', 'GO:0070527', 'GO:0070588', 'GO:0071307', 'GO:0071333', 'GO:0071363', 'GO:0072659', 'GO:0085029', 'GO:0097028', 'GO:0097241', 'GO:1900142', 'GO:1900165', 'GO:2000270', 'GO:2000352', 'GO:2000510', 'GO:2000533', 'GO:2000669']		
1372	1392	9606	Q81MD8	Q6P0P0	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q6P0P0Q81MD8two hybrid pooling approach	['IPR002104', 'IPR004107', 'IPR010998', 'IPR011010', 'IPR011931', 'IPR011932', 'IPR013762', 'IPR023009']	['IPR001739', 'IPR016177', 'IPR037385']	['GO:0003677', 'GO:0005737', 'GO:0006310', 'GO:0006313', 'GO:0007049', 'GO:0007059', 'GO:0009009', 'GO:0009037', 'GO:0015074', 'GO:0051301']	['GO:0003677', 'GO:0005634']		
1373	1392	9606	Q81K50	Q6IPW8	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q6IPW8Q81K50two hybrid pooling approach	['IPR000330', 'IPR001650', 'IPR014001', 'IPR022138', 'IPR027417']	['IPR002654']	['GO:0004386', 'GO:0005524']			Q6IPW8
1374	1392	9606	Q81K94	Q6P2I0	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q6P2I0Q81K94two hybrid pooling approach	['IPR004433', 'IPR011766', 'IPR012001', 'IPR029035', 'IPR029061', 'IPR032264']	['IPR001394', 'IPR018200', 'IPR028889']	['GO:0003824', 'GO:0009234', 'GO:0016740', 'GO:0030976', 'GO:0046872', 'GO:0070204']	['GO:0006511', 'GO:0016579', 'GO:0036459']		
1375	1392	9606	Q81VT8	Q70EL1	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q70EL1Q81VT8two hybrid pooling approach	['IPR007120', 'IPR007121', 'IPR007641', 'IPR007642', 'IPR007644', 'IPR007645', 'IPR010243', 'IPR015712', 'IPR019462', 'IPR037033']	['IPR001394', 'IPR028889']	['GO:0003677', 'GO:0003899', 'GO:0006351', 'GO:0016740', 'GO:0016779', 'GO:0032549']	['GO:0005515', 'GO:0016579', 'GO:0036459']		
1376	1392	9606	Q81KB2	Q8IZD2	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81KB2Q8IZD2two hybrid pooling approach	['IPR003838', 'IPR027022']	['IPR001214', 'IPR001965', 'IPR011011', 'IPR013083', 'IPR019786', 'IPR019787']	['GO:0016020', 'GO:0055085']	['GO:0002446', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005886', 'GO:0006306', 'GO:0006351', 'GO:0006355', 'GO:0007049', 'GO:0007050', 'GO:0008168', 'GO:0016020', 'GO:0016569', 'GO:0016607', 'GO:0016740', 'GO:0018024', 'GO:0030218', 'GO:0032259', 'GO:0034968', 'GO:0042119', 'GO:0045652', 'GO:0046872']		
1377	1392	9606	Q81VL8	Q8IZD2	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81VL8Q8IZD2two hybrid pooling approach	['IPR006094', 'IPR007173', 'IPR016164', 'IPR016166', 'IPR016169', 'IPR036318']	['IPR001214', 'IPR001965', 'IPR011011', 'IPR013083', 'IPR019786', 'IPR019787']	['GO:0003824', 'GO:0003885', 'GO:0016020', 'GO:0016491', 'GO:0016614', 'GO:0050660', 'GO:0055114']	['GO:0002446', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005886', 'GO:0006306', 'GO:0006351', 'GO:0006355', 'GO:0007049', 'GO:0007050', 'GO:0008168', 'GO:0016020', 'GO:0016569', 'GO:0016607', 'GO:0016740', 'GO:0018024', 'GO:0030218', 'GO:0032259', 'GO:0034968', 'GO:0042119', 'GO:0045652', 'GO:0046872']		
1378	1392	9606	Q81JS9	Q6P4H7	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q6P4H7Q81JS9two hybrid pooling approach	['IPR001958', 'IPR011701', 'IPR020846', 'IPR036259']	['IPR019331']	['GO:0005215', 'GO:0006855', 'GO:0016021', 'GO:0042493', 'GO:0055085']			Q6P4H7
1379	1392	9606	Q81P96	Q15149	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q15149Q81P96two hybrid pooling approach	['IPR000515', 'IPR035906']	['IPR001101', 'IPR001589', 'IPR001715', 'IPR005326', 'IPR018159', 'IPR030269', 'IPR035915', 'IPR036872']	['GO:0005886', 'GO:0006820', 'GO:0008509', 'GO:0016020', 'GO:0016021', 'GO:0055085', 'GO:0098656']	['GO:0003723', 'GO:0003779', 'GO:0005515', 'GO:0005737', 'GO:0005829', 'GO:0005856', 'GO:0005886', 'GO:0005903', 'GO:0005925', 'GO:0008092', 'GO:0008307', 'GO:0016528', 'GO:0030054', 'GO:0030056', 'GO:0030506', 'GO:0031012', 'GO:0031581', 'GO:0042383', 'GO:0043034', 'GO:0043292', 'GO:0045111', 'GO:0045296', 'GO:0070062']		
1380	1392	9606	Q81U48	Q8IZD2	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81U48Q8IZD2two hybrid pooling approach	['IPR004638', 'IPR011701', 'IPR020846', 'IPR036259']	['IPR001214', 'IPR001965', 'IPR011011', 'IPR013083', 'IPR019786', 'IPR019787']	['GO:0005886', 'GO:0016020', 'GO:0016021', 'GO:0022857', 'GO:0055085']	['GO:0002446', 'GO:0005515', 'GO:0005634', 'GO:0005654', 'GO:0005737', 'GO:0005886', 'GO:0006306', 'GO:0006351', 'GO:0006355', 'GO:0007049', 'GO:0007050', 'GO:0008168', 'GO:0016020', 'GO:0016569', 'GO:0016607', 'GO:0016740', 'GO:0018024', 'GO:0030218', 'GO:0032259', 'GO:0034968', 'GO:0042119', 'GO:0045652', 'GO:0046872']		
1381	1392	9606	Q81TC5	Q6ZQS4	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q6ZQS4Q81TC5two hybrid pooling approach	['IPR007197', 'IPR017742', 'IPR023404', 'IPR024924']		['GO:0000287', 'GO:0003824', 'GO:0008150', 'GO:0008616', 'GO:0016829', 'GO:0016840', 'GO:0046872', 'GO:0051536', 'GO:0051539', 'GO:1904047']			Q6ZQS4
1382	1392	9606	Q81Y46	Q6ZQS4	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q6ZQS4Q81Y46two hybrid pooling approach	['IPR023636', 'IPR023637', 'IPR035085', 'IPR035400', 'IPR035401', 'IPR036190']		['GO:0005737', 'GO:0006547', 'GO:0016153', 'GO:0016829', 'GO:0019556', 'GO:0019557']			Q6ZQS4
1383	1392	9606	Q81LI9	Q6ZRD0	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q6ZRD0Q81LI9two hybrid pooling approach	['IPR014243', 'IPR017877']	['IPR008919']		['GO:0016032']	Q81LI9	
1384	1392	9606	Q81KM0	Q6ZRG2	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q6ZRG2Q81KM0two hybrid pooling approach	['IPR000594', 'IPR035985']		['GO:0003824', 'GO:0006777', 'GO:0008641']			Q6ZRG2
1385	1392	9606	Q81UK1	Q6ZRC0	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q6ZRC0Q81UK1two hybrid pooling approach	['IPR005128']		['GO:0016829', 'GO:0016831', 'GO:0045151', 'GO:0047605']	['GO:0016020', 'GO:0016021']		Q6ZRC0
1386	1392	9606	Q81KY6	P37802	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500P37802Q81KY6two hybrid pooling approach	['IPR001891', 'IPR012301', 'IPR012302', 'IPR015884', 'IPR036291', 'IPR037062']	['IPR000557', 'IPR001061', 'IPR001715', 'IPR003096', 'IPR036872']	['GO:0004470', 'GO:0004471', 'GO:0046872', 'GO:0051287', 'GO:0055114']	['GO:0002576', 'GO:0005515', 'GO:0005576', 'GO:0005829', 'GO:0030855', 'GO:0031982', 'GO:0045296', 'GO:0070062']		
1387	1392	9606	Q81K38	Q6EES4	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q6EES4Q81K38two hybrid pooling approach			['GO:0003674', 'GO:0008150']		Q81K38	Q6EES4
1388	1392	9606	Q81V26	O95876	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500O95876Q81V26two hybrid pooling approach	['IPR005135', 'IPR017766', 'IPR036691']	['IPR015943', 'IPR024511', 'IPR036322']	['GO:0004767', 'GO:0005576', 'GO:0008081', 'GO:0016787', 'GO:0019836']	['GO:0001822', 'GO:0002093', 'GO:0005737', 'GO:0005856', 'GO:0005886', 'GO:0005929', 'GO:0005930', 'GO:0007224', 'GO:0007399', 'GO:0010762', 'GO:0016020', 'GO:0016476', 'GO:0030030', 'GO:0032185', 'GO:0032880', 'GO:0042733', 'GO:0042995', 'GO:0043010', 'GO:0044782', 'GO:0045184', 'GO:0048568', 'GO:0051893', 'GO:0055123', 'GO:0060021', 'GO:0060271', 'GO:0060541', 'GO:0072358', 'GO:0090521', 'GO:0097541', 'GO:1900027', 'GO:2000114', 'GO:0005938', 'GO:0016324']		
1389	1392	9606	Q81V90	Q659D1	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q659D1Q81V90two hybrid pooling approach	['IPR000362', 'IPR004708', 'IPR008948', 'IPR018951', 'IPR020557', 'IPR022761', 'IPR024083']	['IPR024858']	['GO:0003824', 'GO:0006099', 'GO:0006531', 'GO:0008797', 'GO:0016829']	['GO:0005794']		
1390	1392	9606	Q81ME0	Q59G98	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q59G98Q81ME0two hybrid pooling approach	['IPR006124', 'IPR010045', 'IPR017849', 'IPR017850', 'IPR024052']	['IPR000504', 'IPR003954', 'IPR034830', 'IPR034832', 'IPR035979']	['GO:0000287', 'GO:0003824', 'GO:0005737', 'GO:0006015', 'GO:0006139', 'GO:0008152', 'GO:0008973', 'GO:0009117', 'GO:0016853', 'GO:0043094', 'GO:0046872']	['GO:0003676', 'GO:0003723']		
1391	1392	9606	Q81SN0	Q59F48	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q59F48Q81SN0two hybrid pooling approach	['IPR001434', 'IPR008966', 'IPR013783']	['IPR016202', 'IPR018057', 'IPR033125', 'IPR036691']	['GO:0003674', 'GO:0008150']	['GO:0004536', 'GO:0006308']		
1392	1392	9606	A0A0F7RG58	Q59E92	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500A0A0F7RG58Q59E92two hybrid pooling approach	['IPR001282', 'IPR022674', 'IPR022675', 'IPR036291']	['IPR000629', 'IPR001650', 'IPR011545', 'IPR014001', 'IPR014014', 'IPR027417', 'IPR033488']	['GO:0004345', 'GO:0005975', 'GO:0006006', 'GO:0006098', 'GO:0016491', 'GO:0050661', 'GO:0055114']	['GO:0000166', 'GO:0003676', 'GO:0004386', 'GO:0005524', 'GO:0016787']		
1393	1392	9606	Q81MY7	Q59G54	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q59G54Q81MY7two hybrid pooling approach	['IPR005474', 'IPR005475', 'IPR005478', 'IPR009014', 'IPR020826', 'IPR029061', 'IPR033247', 'IPR033248']	['IPR001487', 'IPR001965', 'IPR011011', 'IPR013083', 'IPR018359', 'IPR018501', 'IPR019786', 'IPR019787', 'IPR028941', 'IPR028942', 'IPR036427']	['GO:0003824', 'GO:0004802', 'GO:0008152', 'GO:0016740', 'GO:0046872']	['GO:0046872']		
1394	1392	9606	Q81QG0	Q59F13	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q59F13Q81QG0two hybrid pooling approach	['IPR005338']	['IPR001365', 'IPR006331', 'IPR032466']	['GO:0000166', 'GO:0003674', 'GO:0005524', 'GO:0005575', 'GO:0005975', 'GO:0006040', 'GO:0008150', 'GO:0009254', 'GO:0016301', 'GO:0016310', 'GO:0016740', 'GO:0016773', 'GO:0097175']	['GO:0004000', 'GO:0005615', 'GO:0006154', 'GO:0019239']		
1395	1392	9606	Q81NR7	Q9BZR9	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q81NR7Q9BZR9two hybrid pooling approach	['IPR011642']	['IPR000315', 'IPR001841', 'IPR013083', 'IPR017907']	['GO:0003674', 'GO:0008150']	['GO:0005515', 'GO:0005622', 'GO:0005634', 'GO:0005829', 'GO:0008270', 'GO:0010508', 'GO:0016567', 'GO:0016605', 'GO:0016740', 'GO:0019827', 'GO:0032897', 'GO:0042802', 'GO:0042803', 'GO:0043123', 'GO:0045087', 'GO:0046597', 'GO:0046872', 'GO:0051091', 'GO:0051092', 'GO:0060333', 'GO:1900182', 'GO:1902187']		
1396	1392	9606	Q81T34	Q5HYD9	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5HYD9Q81T34two hybrid pooling approach	['IPR016975', 'IPR024425']	['IPR001199', 'IPR018506', 'IPR036400']	['GO:0003674', 'GO:0005575', 'GO:0008150', 'GO:0016020', 'GO:0016021']	['GO:0020037', 'GO:0046872']		
1397	1392	9606	Q81R97	Q5HYL6	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q5HYL6Q81R97two hybrid pooling approach	['IPR029058']	['IPR004934', 'IPR030133', 'IPR032675']	['GO:0003674', 'GO:0005575', 'GO:0008150']	['GO:0005523', 'GO:0030036', 'GO:0048821', 'GO:0051694']		
1398	1392	9606	Q81WK3	Q59H57	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q59H57Q81WK3two hybrid pooling approach	['IPR002218', 'IPR004417', 'IPR020595', 'IPR036188']	['IPR000504', 'IPR001876', 'IPR034459', 'IPR034870', 'IPR035979', 'IPR036443']	['GO:0003674', 'GO:0005737', 'GO:0008033', 'GO:0008150', 'GO:0008168', 'GO:0016740', 'GO:0032259', 'GO:0047151', 'GO:0050660']	['GO:0003676', 'GO:0003723', 'GO:0006355', 'GO:0016020', 'GO:0016021', 'GO:0046872']		
1399	1392	9606	Q6KNA9	Q12899	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500Q12899Q6KNA9two hybrid pooling approach	['IPR002629', 'IPR006276', 'IPR013215']	['IPR000315', 'IPR001841', 'IPR001870', 'IPR003877', 'IPR003879', 'IPR006574', 'IPR013083', 'IPR013320']	['GO:0003871', 'GO:0008168', 'GO:0008270', 'GO:0008652', 'GO:0009086', 'GO:0016740', 'GO:0032259', 'GO:0046872']	['GO:0002376', 'GO:0003677', 'GO:0005515', 'GO:0005575', 'GO:0005622', 'GO:0005634', 'GO:0005737', 'GO:0005829', 'GO:0008270', 'GO:0016740', 'GO:0045087', 'GO:0046597', 'GO:0046872', 'GO:0051091', 'GO:0060333', 'GO:1902187']		
1400	1392	9606	Q81N85	H0Y4B0	physical association	two hybrid pooling approach	20711500	IntAct	0.37	20711500H0Y4B0Q81N85two hybrid pooling approach	['IPR002692', 'IPR014395', 'IPR023343', 'IPR029055']	['IPR012337', 'IPR013520', 'IPR036397']	['GO:0016787', 'GO:0016811', 'GO:0017000']	['GO:0003676']		
